OTU_ID,GUA01,GUA02,GUA03,GUA04,GUA05,GUA06,GUA07,GUA08,GUA09,GUA10,GUA11,GUA12,GUA13,GUA14,GUA15,GUA16,GUA17,GUA18,GUA19,GUA20,GUA21,GUA22,GUA23,GUA24,GUA25,GUA26,GUA27,GUA28,GUA29,GUA30,GUA31,GUA32,GUA33,GUA34,GUA35,GUA36,GUA37,GUA38,GUA39,GUA40,GUA41,GUA42,GUA43,GUA44,GUA45,GUA46,GUA47,GUA48,GUA49,GUA50,GUA51,GUA52,GUA53,GUA54,GUA55,GUA56,GUA57,GUA58,GUA59,GUA60,GUA61,GUA62,GUA63,GUA64,GUA65,GUA66,GUA67,GUA68,GUA69,GUA70,GUA71,GUA72,GUA73,GUA74,GUA80,GUA81,GUA82
OTU_338,0,0,15,0,3,0,9,0,0,0,6,15,0,0,0,5,0,0,0,0,0,18,0,0,0,2,0,0,39,0,10,0,0,0,0,44,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,8,0,15,0,0,5,2,8,0,11,3,0,0,0,0
OTU_339,4,0,0,0,10,11,0,3,0,0,3,12,17,4,0,0,1,0,2,0,0,1,0,0,0,3,0,0,20,0,0,12,7,0,9,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,0,1,5,19,0,0,3,4,38,1,15,0,4,0,0,6,5,8,0
OTU_340,4,0,1,2,4,0,0,0,0,7,0,0,0,0,6,0,0,0,0,8,4,0,53,0,9,3,5,15,0,0,3,10,40,3,0,0,0,0,0,2,3,0,9,6,0,4,0,0,6,0,0,0,21,0,0,3,3,0,0,0,0,8,0,0,18,52,0,0,0,19,0,0,0,32,0,0,0
OTU_341,0,0,0,10,8,6,1,0,8,0,0,4,0,0,0,9,0,8,0,0,0,0,0,10,0,0,3,55,1,5,0,0,0,0,0,0,3,3,17,0,11,12,0,0,0,7,0,0,0,0,0,0,19,29,3,0,0,5,42,4,22,20,21,0,12,6,21,1,10,0,0,0,1,0,0,8,8
OTU_342,0,0,7,18,0,0,0,0,14,11,0,0,0,16,7,0,0,1,0,0,0,0,23,7,0,3,10,0,4,0,0,0,3,14,0,2,0,0,0,12,0,0,0,8,0,0,0,0,0,0,3,26,0,0,0,0,0,1,0,4,0,0,41,3,6,0,0,0,2,0,0,0,0,0,34,21,10
OTU_343,42,0,4,23,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,0,8,0,0,0,27,28,24,0,0,0,0,0,0,10,9,0,0,0,4,0,21,0,0,11,0,0,0,0,0,6,5,5,0,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_344,0,0,5,0,0,18,0,0,0,0,0,1,0,0,2,0,12,0,0,0,0,6,0,0,0,2,0,24,0,0,12,0,5,0,4,0,27,23,53,6,0,10,6,12,0,9,1,0,0,6,14,5,22,0,0,9,0,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_345,5,0,0,1,0,0,14,7,7,0,0,1,10,8,0,15,3,22,15,0,70,0,0,13,21,4,0,0,0,0,0,3,0,0,8,0,10,11,5,0,0,0,0,11,0,0,0,10,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,8,3,0,0,0,0,0,2,0,0,7,0,0,0
OTU_346,0,0,0,0,0,0,6,13,19,0,0,0,3,23,0,2,0,0,0,0,0,0,0,25,0,0,11,0,0,0,0,0,0,0,5,85,0,0,8,0,11,0,13,0,2,0,0,0,0,42,0,0,0,5,4,0,0,0,6,0,0,0,0,10,0,0,27,58,0,3,0,0,6,0,0,0,0
OTU_347,0,0,0,0,6,0,2,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,5,0,0,5,21,0,0,0,0,4,6,18,0,0,0,0,28,0,14,2,0,5,0,0,25,0,0,0,35,5,0,0,9,0,0,0,0,5,2,0,0,2,11,0,0,4,0,2,0,1
OTU_348,37,0,0,0,0,7,7,7,0,0,0,6,0,45,5,0,12,32,4,14,0,0,19,2,0,19,13,20,0,0,0,0,0,0,4,16,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,57,0,0,0,0,8,8,0,0,15,14,2,0,8,0,0,42
OTU_349,0,0,1,0,0,3,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,22,0,8,6,2,1,0,0,0,0,11,5,0,2,3,0,0,0,0,20,29,7,0,2,39,0,0,4,0,9,0,0,5
OTU_350,0,0,0,8,0,0,1,0,0,0,0,0,2,0,0,19,0,0,0,14,0,0,0,0,0,0,10,16,1,0,17,0,6,0,0,0,0,5,0,10,0,0,0,45,4,21,10,0,0,34,1,0,4,0,5,0,0,29,0,3,0,2,0,0,21,0,0,29,0,0,22,17,0,4,2,0,13
OTU_351,0,26,0,17,0,5,19,2,8,12,0,0,0,8,0,0,0,0,29,0,0,0,0,4,0,0,0,21,0,0,18,0,3,0,0,3,0,0,55,0,8,0,2,0,0,46,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,25
OTU_352,0,0,0,27,5,8,0,3,0,0,27,0,0,8,0,0,0,0,0,0,2,0,0,18,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,6,0,0,0,17,0,21,49,5,0,0,0,8,0,56,0,0,0,0,0,0,3,14,15,7,0,41,0,0,0,0,0,0,0,96,0
OTU_353,0,0,60,0,62,0,11,0,0,0,0,0,5,0,0,0,22,0,0,1,0,2,0,0,0,5,0,49,0,4,0,0,0,7,0,1,0,0,0,1,0,0,0,3,0,31,7,0,5,13,0,0,0,10,0,16,0,0,8,19,5,0,15,6,0,10,3,0,3,0,26,0,23,0,0,0,0
OTU_354,0,0,0,2,0,0,0,0,0,2,0,0,2,3,13,0,2,4,0,0,3,3,0,16,30,11,0,0,0,0,1,0,0,0,0,7,3,33,13,0,0,10,2,6,0,0,32,0,0,17,0,25,0,0,0,0,0,10,23,4,0,0,0,22,0,11,0,0,2,0,0,0,4,0,0,0,0
OTU_355,0,1,15,0,0,0,40,0,6,0,5,0,16,0,0,1,8,7,19,0,12,0,0,0,2,0,0,14,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,34,2,0,0,0,6,15,12,3,4,0,0,14,48,17,0,2,9,0,0,0,0,0,0
OTU_356,0,0,12,0,20,0,0,0,0,0,5,0,2,0,0,0,0,43,19,0,0,34,2,0,0,0,4,0,0,6,3,8,6,0,0,0,2,0,19,0,10,0,0,16,4,0,6,38,0,0,0,0,0,0,1,0,0,0,4,4,0,5,6,0,1,13,0,7,0,0,1,0,0,0,0,0,0
OTU_357,0,12,0,8,0,0,8,0,0,0,9,11,2,2,15,0,0,0,0,4,8,38,117,11,12,0,0,23,0,10,0,0,0,9,0,0,0,1,0,17,0,4,2,0,0,0,12,0,10,4,20,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,7,0,14,26,7,0,1,1,0
OTU_358,28,0,0,9,0,0,0,0,0,0,2,0,12,21,0,1,0,0,0,0,7,6,0,12,0,6,0,9,0,17,0,0,0,0,0,7,0,1,0,0,0,0,11,0,8,4,0,0,0,18,0,0,10,4,16,0,14,0,0,3,2,0,0,0,4,2,0,7,0,0,19,0,13,0,132,21,0
OTU_359,0,0,6,0,2,11,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,13,0,0,12,0,16,6,0,0,0,0,0,7,0,19,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,8,0,2,0,1,0,43
OTU_360,0,0,0,0,3,0,25,44,0,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,3,0,12,14,0,0,0,0,14,0,0,15,7,1,0,9,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,15,3,2,0,0,0,0,0,3,0,1,0
OTU_361,0,0,0,0,70,0,15,0,5,7,27,11,0,0,16,9,0,0,0,0,0,8,0,0,0,0,13,0,0,13,5,0,3,32,0,3,0,2,16,0,29,2,0,7,9,0,0,0,0,0,0,0,0,0,3,0,4,5,0,3,0,0,0,7,0,5,0,0,1,6,1,13,15,4,0,0,19
OTU_362,0,0,2,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,9,0,0,0,2,0,13,0,61,1,0,16,0,0,0,4,0,28,22,0,3,0,3,6,0,0,0,1,21,50,0,0,18,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,7,0,10,5,2,0,0,0,4,2,0
OTU_363,0,14,4,0,6,28,0,0,8,0,0,1,0,2,3,44,22,0,16,0,0,18,0,15,0,1,0,0,3,19,0,0,0,10,0,8,4,10,0,49,0,0,0,19,0,0,0,0,0,0,0,4,3,19,0,0,10,0,0,0,0,0,5,5,0,0,0,12,12,0,20,5,0,5,0,1,0
OTU_364,0,39,0,12,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,3,0,0,0,0,14,2,0,14,0,0,0,0,7,0,6,0,7,65,15,0,7,0,2,15,3,0,0,6,0,3,0,0,11,0,0,0,8,0,3,0,6,16,0,7,0,0,0,0,0,13,0,0,0,0,0,3
OTU_365,2,0,0,9,6,0,4,0,8,0,2,5,0,2,0,5,5,0,58,0,0,0,0,36,10,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,57,4,26,4,5,0,8,10,0,2,3,0,0,20,0,0,8,2,7,8,0,2,0,0,0,0,0,0,4,0,7,0,0,6,0,5,9
OTU_366,0,0,0,0,0,37,0,0,0,27,5,0,13,7,0,2,0,0,0,0,46,0,0,2,3,0,0,7,14,19,0,0,10,0,16,0,5,1,0,3,0,0,7,8,8,0,3,0,0,0,16,6,17,0,0,5,21,0,3,0,0,0,2,0,0,0,0,0,0,0,7,0,0,8,24,5,0
OTU_367,4,0,0,0,0,0,0,0,0,0,10,14,9,2,0,0,4,0,16,1,0,1,0,18,0,40,50,9,0,0,12,11,0,0,0,80,10,5,0,3,0,7,11,5,2,0,3,0,1,0,8,6,8,0,0,8,0,8,20,0,14,10,0,8,36,0,2,5,0,8,0,1,8,19,0,0,0
OTU_368,1,2,16,8,0,2,32,14,0,0,0,0,0,0,13,0,0,45,0,0,0,0,0,8,0,0,0,2,0,0,0,8,0,4,0,0,0,0,2,9,0,6,0,0,1,4,5,5,26,0,0,9,0,0,0,0,7,0,8,0,4,0,0,0,0,9,15,1,2,0,0,5,5,5,2,0,9
OTU_369,3,0,0,0,0,0,0,0,4,5,0,41,0,17,0,5,0,0,0,0,19,0,0,0,12,0,0,2,6,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,55,0,0,6,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,10,4,0,0,0,11,13,0,113,0
OTU_370,0,0,0,4,10,37,9,1,0,0,0,0,3,0,3,0,0,13,2,0,0,0,0,2,0,0,6,12,0,59,27,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,15,0,0,2,0,3,0,0,0,5,6,0,0,1,0,0,0,0,6,0,0,7,0,0,0,4,0
OTU_371,11,0,10,1,0,0,0,9,6,0,0,0,0,0,13,0,0,3,0,0,0,5,0,0,0,2,2,1,0,6,0,0,7,13,0,0,1,0,3,10,0,0,0,0,4,0,0,0,0,0,0,0,0,55,2,0,0,0,0,11,2,0,2,4,0,19,9,0,10,0,0,8,6,0,0,0,0
OTU_372,0,6,0,0,6,0,0,7,0,0,0,0,0,1,9,0,3,0,0,0,3,0,4,51,4,5,37,0,0,0,0,0,0,25,4,5,5,0,0,0,0,0,1,0,0,0,16,17,2,5,0,0,0,0,0,0,0,14,0,0,47,0,13,0,211,2,3,0,6,0,0,5,3,15,0,0,0
OTU_373,0,0,3,2,0,0,0,0,0,6,5,5,1,0,0,0,13,12,0,0,0,0,0,0,19,0,0,0,0,0,0,0,14,0,0,0,0,0,22,0,9,0,3,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,14,0,4,0,0,0,11,0,0,7,4,0,0,1,0,0,0,0
OTU_374,2,5,0,6,0,0,3,0,0,0,17,2,0,0,0,1,0,15,0,0,0,8,42,0,0,0,0,0,7,8,0,0,7,0,0,0,0,0,0,0,2,12,0,21,3,0,0,8,17,3,0,0,7,0,14,0,0,0,7,0,1,0,1,20,10,6,0,0,0,0,0,0,0,9,8,6,0
OTU_375,0,3,0,0,0,2,0,0,0,0,6,0,11,5,0,0,0,8,0,0,8,0,1,8,8,0,0,1,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,22,3,2,1,5,0,0,2,0,0,0,26,0,0,16,3,0,0,2,0,0,0,0,0,11,0,0,0,2,0,0,0,11,9
OTU_376,10,0,0,20,0,0,0,0,0,8,0,0,18,0,37,0,129,3,0,0,3,21,0,0,0,15,0,13,0,0,3,0,0,20,0,16,4,0,0,0,5,3,29,18,0,0,1,2,0,15,9,1,0,0,83,0,35,10,0,2,0,6,0,7,0,0,0,0,2,1,11,31,40,0,0,0,0
OTU_377,0,0,12,3,0,7,0,13,0,0,0,0,0,4,0,2,3,0,14,2,0,2,3,5,23,4,39,0,0,16,17,0,20,16,0,10,14,4,0,3,0,0,0,0,5,0,0,0,0,5,22,7,0,0,4,25,0,0,0,2,0,41,0,8,0,0,0,0,8,0,2,0,25,6,4,0,3
OTU_378,3,0,8,1,0,2,45,0,0,0,8,0,0,0,11,2,9,17,3,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,21,0,0,0,0,10,0,0,14,0,0,4,16,0,0,0,0,0,2,0,0,39,0,18,5,0,3,18,13,0,8,14,0,22,5,0,8,8,0,0,0,5,2
OTU_379,0,14,0,3,0,18,0,0,0,1,0,0,0,3,0,0,0,6,1,4,36,10,0,27,0,0,0,3,4,0,12,0,7,5,3,5,0,0,2,0,0,0,18,0,0,0,0,7,0,1,0,0,127,0,1,0,15,0,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0
OTU_380,0,16,11,2,0,0,4,18,90,0,7,0,40,0,0,15,0,16,0,0,0,0,12,0,0,10,0,0,3,0,33,0,0,10,10,0,3,3,0,0,0,0,0,12,0,0,10,0,56,8,3,0,18,0,0,0,0,0,5,0,0,4,0,6,37,0,0,0,0,0,0,8,0,0,39,0,0
OTU_381,0,3,0,0,43,0,4,2,21,47,10,0,8,0,16,0,12,0,1,0,10,11,6,0,0,0,0,0,0,3,0,0,5,0,0,0,5,14,1,7,0,0,8,7,4,0,0,0,0,0,0,5,1,14,0,0,41,0,0,0,9,7,6,0,0,2,16,3,5,10,0,0,0,1,0,0,32
OTU_382,0,1,8,0,0,0,4,0,7,0,9,6,11,0,2,0,31,0,24,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,14,9,4,13,0,0,0,0,0,41,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,20,0,38
OTU_383,12,0,29,0,17,2,0,6,26,0,0,5,0,4,0,0,0,5,0,0,3,0,7,0,1,0,0,5,0,0,0,0,0,4,0,7,0,3,0,0,0,32,0,11,4,0,0,0,0,0,7,0,0,37,15,0,0,0,0,0,0,0,0,5,75,0,0,0,7,4,0,0,0,5,0,0,0
OTU_384,0,10,0,39,0,16,0,0,26,0,0,3,0,0,3,5,0,57,0,0,0,0,0,35,0,5,7,5,0,6,1,0,0,0,0,0,4,5,0,0,16,0,0,15,0,0,0,0,4,0,0,0,0,54,0,3,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,18,0,13
OTU_385,0,0,0,3,0,0,0,9,0,0,0,0,13,0,4,0,14,0,0,0,0,30,0,0,0,0,2,0,0,5,2,5,0,0,0,9,20,0,5,45,17,0,0,4,0,4,0,0,0,2,0,8,0,14,0,5,7,5,5,0,0,4,0,14,0,14,13,4,0,0,5,4,0,0,0,0,0
OTU_386,7,0,0,0,0,6,0,0,6,0,0,6,3,6,0,0,20,0,1,0,0,7,10,0,14,0,7,0,0,40,10,0,0,0,0,0,22,0,0,19,0,0,10,0,14,0,0,0,4,4,0,16,5,3,4,0,0,0,0,14,12,0,0,0,7,7,0,0,0,0,12,0,0,0,0,13,0
OTU_387,25,0,2,11,5,0,0,0,0,3,0,0,21,5,11,0,0,0,0,0,3,0,3,0,0,0,0,0,0,31,1,0,12,3,5,0,0,0,0,24,0,0,0,9,0,27,9,23,0,0,3,0,4,18,0,21,22,1,0,0,5,10,6,0,5,11,0,4,8,0,3,5,3,0,16,0,0
OTU_388,0,0,0,0,8,0,0,0,10,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,23,4,20,0,0,0,0,9,0,7,0,0,0,21,0,0,0,28,4,12,0,1,0,4,0,0,0,2,0,6,0,0,11,0,47,0,0,8,3,0,0,0,0,6
OTU_389,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,3,0,0,0,14,9,0,5,9,10,9,0,16,0,6,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,7,33,0,0,4,0,0,0,0,4,0,15,0,47,5,27,0,0,0,0,1
OTU_390,13,0,0,5,0,100,0,0,0,26,0,0,4,0,0,13,4,0,16,18,0,0,0,8,2,2,11,0,12,0,33,0,13,15,0,8,5,0,0,0,5,4,0,0,0,5,3,0,0,0,0,9,0,0,6,0,0,0,18,7,0,0,4,0,0,0,0,0,4,0,15,0,0,0,4,0,0
OTU_391,0,0,31,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,15,0,0,3,14,0,0,0,2,0,0,0,27,3,13,0,0,0,0,2,0,56,19,8,0,6,0,0,6,0,8,5,28,0,0,4,10,0,0,0,0,0,0,173,0,0,15,17,0,0,0,10,6,0,0,0,0,0
OTU_392,0,9,0,28,0,0,0,5,0,10,0,0,13,0,3,3,0,0,0,0,1,0,0,0,3,16,0,0,0,6,8,0,0,34,23,0,4,4,0,10,16,8,0,0,3,0,0,0,0,5,0,0,0,0,17,28,5,0,0,0,0,0,0,2,0,0,26,6,0,1,12,0,5,0,4,0,0
OTU_393,0,36,11,0,0,11,11,0,0,26,0,3,0,0,3,3,0,0,26,6,0,0,0,0,0,14,0,0,7,0,0,0,14,1,5,0,0,0,0,2,0,0,0,20,16,3,0,0,0,8,0,86,0,5,0,2,0,36,0,65,13,0,18,11,17,1,3,32,0,0,0,0,12,2,4,0,0
OTU_394,0,10,0,0,52,6,0,0,0,12,4,0,0,0,2,10,0,0,20,10,14,0,6,7,5,0,2,0,10,0,0,0,0,0,0,1,31,0,0,4,5,38,5,102,0,0,0,10,0,22,13,0,4,2,0,42,0,0,0,0,2,4,0,0,48,0,30,5,2,0,0,0,0,0,0,7,19
OTU_395,0,0,0,0,7,3,0,2,0,0,16,0,0,10,7,0,0,0,0,0,2,10,1,2,0,12,0,0,0,0,0,0,0,11,0,3,0,39,8,0,0,4,7,16,25,0,0,0,6,2,0,0,17,0,0,5,0,0,1,0,0,0,12,0,0,0,0,9,16,15,0,0,41,0,0,0,4
OTU_396,0,0,0,8,8,0,10,0,0,0,8,3,18,0,3,0,0,0,0,0,0,0,0,0,0,3,5,13,4,38,13,0,6,24,0,0,0,0,0,5,0,0,32,7,2,8,0,6,0,17,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,14,0,0,4,3,0,8,0,0,0,0
OTU_397,0,0,0,0,0,0,7,0,31,0,0,0,0,5,0,14,0,0,0,0,4,0,4,0,7,0,0,0,0,22,10,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,7,4,2,0,0,0,0,2,0,0,0,9,0,0,11,64,2,15,5,4,21,0,0,0,0,0,0,0,0,35,0
OTU_398,38,0,0,0,2,125,0,3,0,0,11,0,0,7,1,4,0,27,3,16,0,0,3,0,0,0,6,0,3,0,4,0,1,17,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,2,0,93,0,45,0,5,0,0,46,0,0,0,0,0,0,0
OTU_399,0,23,5,0,0,0,8,0,24,6,53,35,0,2,0,0,2,0,0,0,8,8,0,0,0,3,34,2,0,1,0,0,0,0,0,7,6,0,15,0,5,42,10,0,0,0,14,2,0,0,0,36,0,0,0,0,0,5,0,1,1,16,0,1,6,6,0,0,0,0,5,0,1,0,0,12,0
OTU_400,11,0,5,34,0,0,0,0,0,0,0,0,0,4,26,0,0,9,0,0,0,7,13,0,0,0,61,0,0,2,0,0,6,33,22,5,0,0,0,6,1,0,14,3,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,7,0,1,2,71,9,4,0,0,0,10
OTU_401,8,10,0,0,0,0,1,0,0,0,1,16,10,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,63,0,0,8,0,0,0,0,0,1,0,0,7,13,42,0,0,6,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,28,3,0,0,0,5,0,0,0,0,74,0,0
OTU_402,3,8,1,0,0,0,0,0,13,0,0,0,4,0,0,6,0,2,0,0,0,7,0,10,7,0,0,0,0,0,0,21,0,1,0,0,4,0,0,17,0,4,0,0,6,0,17,0,0,28,31,8,0,0,6,0,0,3,0,0,0,0,8,3,24,8,0,6,0,0,0,0,1,0,16,82,17
OTU_403,4,0,11,19,0,5,0,3,0,17,0,16,0,0,0,2,0,0,0,8,4,0,23,6,4,0,0,5,0,0,7,35,0,0,0,0,2,4,0,0,0,18,0,35,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,1,7,0,0,87,0,0,0,3,0,0,0,0,40,0,0,0
OTU_404,3,1,0,24,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,15,38,0,0,57,13,0,0,8,0,0,0,0,8,0,0,14,3,0,0,16,24,0,30,0,0,0,4,0,0,16,0,3,7,0,0,0,6,19,0,16,0,0,0,0,0,0,25,16,3,2,40
OTU_405,0,0,0,6,0,3,8,2,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,4,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,5,2,1,3,0,0,0,0,0,0,4,0,24,0,0,3,1,0,0,0,0,7,0,0,0,0,0,0,0,0,30
OTU_406,0,9,1,0,20,3,1,22,0,0,6,0,0,14,3,1,0,0,0,17,0,0,0,5,5,0,14,3,8,0,0,6,0,0,33,14,26,0,0,0,0,0,0,0,0,2,12,0,0,0,0,3,6,2,3,0,9,0,0,0,12,0,0,2,8,8,8,11,14,2,5,0,5,0,8,1,0
OTU_407,0,0,2,0,7,2,16,0,5,2,3,0,0,1,7,5,20,0,12,4,0,5,0,16,0,0,2,6,8,32,0,13,0,0,8,6,7,8,0,0,0,0,1,0,77,0,0,0,0,10,3,0,2,0,4,0,0,0,7,0,0,6,3,0,6,0,0,1,0,16,0,0,18,0,0,0,13
OTU_408,0,0,0,12,0,0,0,0,9,0,3,4,8,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,64,5,0,3,4,0,14,0,34,18,0,0,0,0,0,8,1,0,0,0,0,58,0,0,22,0,0,0,0,0,0,4,0,0,0,8,0,0,2,0,0,0,0,21,0
OTU_409,0,0,8,10,0,0,33,8,6,0,94,0,0,0,0,1,0,0,0,0,0,29,0,0,0,5,0,0,0,16,0,0,0,8,0,2,0,1,0,21,3,0,0,0,31,10,0,0,4,101,0,0,3,36,0,10,0,0,0,9,0,0,0,0,0,0,6,0,3,0,0,0,15,0,0,34,0
OTU_410,0,15,0,6,0,0,0,1,0,10,0,0,0,0,63,0,7,6,12,0,0,0,0,0,11,0,0,0,5,35,6,0,3,0,4,0,0,32,0,0,33,0,7,0,12,0,0,1,0,0,3,0,0,0,0,2,2,0,3,0,0,0,0,0,0,7,7,0,0,4,0,8,0,0,0,0,16
OTU_411,0,0,0,0,1,0,8,3,11,0,0,0,1,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,9,2,3,0,0,0,5,1,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,0,0,9,0,2,7,0,0,0,21,0,0,44,2,0,3,0,15,6,11
OTU_412,0,0,0,48,13,9,25,0,0,6,0,0,0,0,0,0,4,2,0,0,8,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,7,3,0,29,0,27,0,0,2,2,4,8,0,0,0,0,7,0,0,2,1,2,0,0,8,19,0,0,0,8,6,0,22,10,0,30,0,6,20,0,28
OTU_413,0,0,27,0,0,0,0,0,0,0,2,9,0,28,0,15,0,4,1,0,2,4,0,0,19,7,0,20,13,3,0,0,7,2,0,0,0,0,0,5,21,0,1,0,0,0,0,4,1,0,0,22,0,8,4,12,0,4,0,0,0,25,5,0,1,0,10,5,0,25,13,0,0,0,0,0,4
OTU_414,0,0,0,0,11,0,3,0,0,0,0,7,0,0,0,2,25,14,0,0,9,2,0,4,21,0,0,0,1,4,0,3,0,0,7,0,10,2,0,7,28,0,0,11,3,0,7,19,0,0,0,0,0,0,2,0,0,0,0,0,0,33,8,3,0,0,0,2,0,10,0,0,1,0,0,8,0
OTU_415,4,0,2,1,0,0,0,0,9,0,0,11,0,0,46,10,15,0,0,0,8,7,3,0,3,0,2,7,12,8,3,14,0,0,0,0,0,0,0,0,5,0,0,7,0,23,22,0,0,5,14,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,0,0,1,0,10,0,1,0
OTU_416,0,0,3,4,0,3,0,0,57,0,7,0,10,0,22,0,1,0,2,9,0,4,18,0,0,9,0,0,0,0,0,0,0,0,0,3,19,0,0,12,36,16,0,0,0,0,1,0,2,0,15,6,0,0,0,0,12,0,4,5,0,0,0,5,0,13,4,0,20,7,0,0,0,0,28,0,0
OTU_417,0,0,2,1,0,0,0,0,0,48,0,8,0,11,21,13,0,12,2,5,0,2,23,0,0,0,0,24,0,2,0,4,0,5,0,0,11,0,11,13,0,0,0,0,34,2,0,0,0,0,2,0,0,11,1,2,14,0,10,0,0,1,0,0,0,11,0,0,0,0,0,16,0,1,9,0,0
OTU_418,21,81,8,10,0,4,0,23,16,50,0,1,0,31,0,0,0,0,0,8,0,30,0,6,4,15,0,7,0,0,15,0,0,0,11,12,0,0,1,0,0,0,0,2,1,2,20,3,1,0,0,0,19,0,0,0,0,6,0,7,4,11,0,0,7,3,0,16,0,15,0,0,0,0,0,0,10
OTU_419,0,1,0,0,0,3,0,1,0,0,13,7,0,1,6,0,0,0,9,0,12,0,0,0,0,2,0,0,0,1,11,0,0,19,9,0,0,0,0,0,0,3,7,0,5,137,0,17,0,0,0,0,13,3,0,14,0,0,8,2,0,11,0,0,0,2,0,8,12,1,4,0,0,15,0,0,0
OTU_420,21,0,0,0,0,8,0,0,8,10,3,0,0,8,20,0,0,0,0,0,0,0,7,0,0,5,3,16,0,5,0,7,5,0,25,0,0,0,0,0,0,0,0,5,0,0,29,0,0,0,6,0,0,1,0,11,0,0,3,0,0,0,2,0,34,23,0,0,0,0,5,0,19,0,5,0,0
OTU_421,4,25,57,61,0,0,0,0,2,4,14,10,1,0,2,2,2,3,0,3,0,0,0,0,0,4,0,0,0,0,0,49,5,1,0,10,1,11,0,0,0,0,0,0,1,55,10,13,0,0,16,14,2,0,0,2,0,5,30,0,0,0,0,29,0,0,4,0,9,0,4,4,0,0,0,0,9
OTU_422,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,11,4,0,1,20,5,0,0,0,4,5,0,0,0,0,0,3,27,0,12,0,0,3,0,7,0,0,0,0,0,0,0,0,19,13,0,2,23,0,0,0,4,0,0,2,7,0,0,68,0,0,0,19,11,0,0,0,0,0
